INFO 2023-10-31 08:17:25,369 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-31 08:17:26,497 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale\uk\LC_MESSAGES\django.mo first seen with mtime 1698461244.7901988
DEBUG 2023-10-31 08:17:26,498 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale\vi\LC_MESSAGES\django.mo first seen with mtime 1698461244.7901988
DEBUG 2023-10-31 08:17:26,503 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale\zh_CN\LC_MESSAGES\django.mo first seen with mtime 1698461244.7901988
DEBUG 2023-10-31 08:17:26,508 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale\zh_Hans\LC_MESSAGES\django.mo first seen with mtime 1698461244.7901988
DEBUG 2023-10-31 08:17:26,508 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale\zh_Hant\LC_MESSAGES\django.mo first seen with mtime 1698461244.8058412
DEBUG 2023-10-31 08:17:26,508 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale\zh_TW\LC_MESSAGES\django.mo first seen with mtime 1698461244.8067818
DEBUG 2023-10-31 08:17:26,519 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\ar\LC_MESSAGES\django.mo first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:26,519 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\cs_CZ\LC_MESSAGES\django.mo first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:26,519 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\de\LC_MESSAGES\django.mo first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:26,519 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:26,519 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\id\LC_MESSAGES\django.mo first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:26,534 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\nb\LC_MESSAGES\django.mo first seen with mtime 1698461257.8207378
DEBUG 2023-10-31 08:17:26,534 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1698461257.8207378
DEBUG 2023-10-31 08:17:26,534 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1698461257.8207378
DEBUG 2023-10-31 08:17:26,534 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\ru_RU\LC_MESSAGES\django.mo first seen with mtime 1698461257.8207378
DEBUG 2023-10-31 08:17:26,534 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale\ur\LC_MESSAGES\django.mo first seen with mtime 1698461257.8207378
INFO 2023-10-31 08:17:48,164 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-31 08:17:48,164 autoreload Waiting for apps ready_event.
DEBUG 2023-10-31 08:17:48,258 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2023-10-31 08:17:48,258 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templates with glob **/*.
DEBUG 2023-10-31 08:17:48,258 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates with glob **/*.
DEBUG 2023-10-31 08:17:48,258 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\locale with glob **/*.mo.
DEBUG 2023-10-31 08:17:48,258 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\locale with glob **/*.mo.
DEBUG 2023-10-31 08:17:48,274 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\corsheaders\locale with glob **/*.mo.
DEBUG 2023-10-31 08:17:48,274 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\locale with glob **/*.mo.
DEBUG 2023-10-31 08:17:48,274 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\guardian\locale with glob **/*.mo.
DEBUG 2023-10-31 08:17:48,274 autoreload Watching dir C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\rocket\locale with glob **/*.mo.
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Python311\DLLs\_decimal.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1698461228.2404914
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Python311\Lib\ctypes\_endian.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1698461230.012074
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Python311\Lib\random.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,447 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\pytz\exceptions.py first seen with mtime 1698461222.2204156
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\DLLs\unicodedata.pyd first seen with mtime 1666607690.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\inspect.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\serializers.py first seen with mtime 1698461244.5868723
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\email\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\unittest\util.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1698461229.8542666
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\re\_constants.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1698461226.163872
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\urls\base.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\__init__.py first seen with mtime 1698461230.1633704
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1698461226.49397
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\concurrent\futures\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1698461228.2561262
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1698461229.8855033
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\mimetypes.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\DLLs\select.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1698461223.8691146
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Python311\Lib\zoneinfo\_tzpath.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1698461229.7912543
DEBUG 2023-10-31 08:17:48,462 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\decouple.py first seen with mtime 1698711138.5363724
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\functional.py first seen with mtime 1698461230.1187365
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1698461230.1924608
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1698461229.8542666
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\wsgi.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\Lib\http\server.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\Lib\wsgiref\__init__.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\backends\django.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1698461229.0420446
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1698461229.3495326
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\constants.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\Lib\importlib\abc.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\connection.py first seen with mtime 1698461230.1009889
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\DLLs\_queue.pyd first seen with mtime 1666607686.0
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1698461230.0965009
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1698461244.8067818
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\Lib\asyncio\sslproto.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1698461230.101986
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\test\html.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1698461228.2404914
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\Lib\xml\dom\__init__.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,478 autoreload File C:\Python311\DLLs\_bz2.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\importlib\resources\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\urls\converters.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\email\utils.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\logging\config.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\pytz\lazy.py first seen with mtime 1698461222.2204156
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\guardian\models.py first seen with mtime 1698710934.585261
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\http\cookies.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\urllib\request.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\collections\abc.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1698461230.133358
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\email\charset.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\email\feedparser.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templatetags\rest_framework.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\copyreg.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\mail\message.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\__init__.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\types.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\DLLs\_overlapped.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\guardian\admin.py first seen with mtime 1698710934.5696619
DEBUG 2023-10-31 08:17:48,493 autoreload File C:\Python311\Lib\dis.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,509 autoreload File C:\Python311\Lib\queue.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\urllib\error.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\library.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\sql.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\_markupbase.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\lzma.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1698461230.1364558
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\asgiref\local.py first seen with mtime 1698461224.6231785
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\heapq.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1698461226.7934566
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\traceback.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\xml\dom\domreg.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1698461225.4100711
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\wsgiref\util.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\asyncio\selector_events.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\cli.py first seen with mtime 1698461223.8534906
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1698461226.49397
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1698461230.1096756
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\itercompat.py first seen with mtime 1698461230.1265006
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\email\_parseaddr.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\request.py first seen with mtime 1698461244.571249
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1698461229.650007
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\move.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Python311\Lib\difflib.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\admin.py first seen with mtime 1698461257.7895143
DEBUG 2023-10-31 08:17:48,510 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\signals.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\re\_parser.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1698461228.2882779
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1698461224.8427458
